nome_estabelecimento;codigo_estabelecimento;nome_especialidade;codigo_especialidade;data_agendamento;horario_agendamento;recursos_disponiveis_no_horario;agendamentos_confirmados_no_horario;taxa_media_falta_especifica_2023;taxa_media_falta_especifica_ultimas_4_semanas;taxa_media_falta_especifica_historico;taxa_media_falta_geral_2023;taxa_media_falta_geral_ultimas_4_semanas;taxa_media_falta_geral_historico;desvio_padrao_falta_especifica_2023;desvio_padrao_falta_especifica_ultimas_4_semanas;desvio_padrao_falta_especifica_historico;indice_elasticidade_agendamento;elasticidade_maior_igual_50_porcento;overbooking_conservador_sugerido_maior_que_zero;disponibilidade_ajustada_recursos;disponibilidade_maior_igual_overbooking_sugerido;sugestao_overbooking_conservador_2023;sugestao_overbooking_moderado_2023;sugestao_overbooking_super_moderado_2023;sugestao_overbooking_agressivo_2023;sugestao_overbooking_super_agressivo_2023;sugestao_overbooking_conservador_ultimas_4_semanas;sugestao_overbooking_moderado_ultimas_4_semanas;sugestao_overbooking_super_moderado_ultimas_4_semanas;sugestao_overbooking_agressivo_ultimas_4_semanas;sugestao_overbooking_super_agressivo_ultimas_4_semanas;sugestao_overbooking_conservador_historico;sugestao_overbooking_moderado_historico;sugestao_overbooking_super_moderado_historico;sugestao_overbooking_agressivo_historico;sugestao_overbooking_super_agressivo_historico;detalhe_probabilidade_falta_individual;resumo_faltas_esperadas_por_horario
Dental Shopping Tucuruvi;23;Odonto - Endodontia;168;31/07/2024;16;1;1;0.18;0.41;0.25;0.2289999999999999;0.244;0.259;0.02;0.15;0.15;0.6;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;57780(0.0280);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Endodontia;168;31/07/2024;17;1;1;0.26;0.23;0.31;0.2289999999999999;0.244;0.259;0.14;0.25;0.17;0.5483870967741936;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;577059(-1.0000);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Endodontia;168;31/07/2024;18;1;1;0.21;0.45;0.26;0.2289999999999999;0.244;0.259;0.18;0.29;0.23;0.8846153846153846;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;541534(0.1660);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Odontopediatria;166;01/08/2024;8;5;5;0.28;0.36;0.36;0.2289999999999999;0.244;0.259;0.22;0.24;0.28;0.7777777777777779;True;True;0;False;1.0;1.0;2.0;2.0;3.0;1.0;1.0;2.0;3.0;3.0;1.0;1.0;2.0;3.0;3.0;577218(0.9960), 556175(0.9920), 427564(0.9920), 575827(0.0060), 479136(0.3640);03/mai
Dental Shopping Tucuruvi;23;Odonto - Odontopediatria;166;01/08/2024;9;1;1;0.22;0.23;0.29;0.2289999999999999;0.244;0.259;0.11;0.18;0.21;0.7241379310344828;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;578912(-1.0000);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Odontopediatria;166;01/08/2024;11;2;2;0.13;0.19;0.21;0.2289999999999999;0.244;0.259;0.09;0.21;0.19;0.9047619047619048;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;577784(-1.0000), 257970(0.0080);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Odontopediatria;166;01/08/2024;13;3;3;0.13;0.23;0.2;0.2289999999999999;0.244;0.259;0.14;0.17;0.19;0.95;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;577297(-1.0000), 577430(0.0040), 415820(0.0120);0 / 3
Dental Shopping Tucuruvi;23;Odonto - Odontopediatria;166;01/08/2024;14;1;1;0.17;0.12;0.27;0.2289999999999999;0.244;0.259;0.16;0.22;0.25;0.9259259259259258;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;578048(-1.0000);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Odontopediatria;166;01/08/2024;15;3;3;0.25;0.11;0.3;0.2289999999999999;0.244;0.259;0.22;0.12;0.27;0.9000000000000001;True;False;0;True;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;2.0;575196(0.1620), 562216(0.0020), 576953(-1.0000);0 / 3
Dental Shopping Tucuruvi;23;Odonto - Odontopediatria;166;01/08/2024;16;2;2;0.15;0.38;0.32;0.2289999999999999;0.244;0.259;0.12;0.16;0.25;0.78125;True;False;0;True;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;576954(-1.0000), 577639(-1.0000);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Odontopediatria;166;01/08/2024;18;0;0;0.41;0.3;0.31;0.2289999999999999;0.244;0.259;0.25;0.41;0.3;0.9677419354838709;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Shopping Tucuruvi;23;Odonto - Prótese;170;01/08/2024;8;1;1;0.28;0.36;0.36;0.2289999999999999;0.244;0.259;0.22;0.24;0.28;0.7777777777777779;True;False;0;True;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;533268(0.2400);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Prótese;170;01/08/2024;9;2;2;0.22;0.23;0.29;0.2289999999999999;0.244;0.259;0.11;0.18;0.21;0.7241379310344828;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;550663(0.0080), 418334(0.2180);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Prótese;170;01/08/2024;10;1;1;0.33;0.43;0.33;0.2289999999999999;0.244;0.259;0.27;0.17;0.18;0.5454545454545454;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;575026(0.0060);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Prótese;170;01/08/2024;11;1;1;0.13;0.19;0.21;0.2289999999999999;0.244;0.259;0.09;0.21;0.19;0.9047619047619048;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;558506(0.0040);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Prótese;170;01/08/2024;13;2;2;0.13;0.23;0.2;0.2289999999999999;0.244;0.259;0.14;0.17;0.19;0.95;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;479612(0.3140), 493182(0.6620);01/fev
Dental Shopping Tucuruvi;23;Odonto - Prótese;170;01/08/2024;14;1;1;0.17;0.12;0.27;0.2289999999999999;0.244;0.259;0.16;0.22;0.25;0.9259259259259258;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;540831(0.0060);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Prótese;170;01/08/2024;15;2;2;0.25;0.11;0.3;0.2289999999999999;0.244;0.259;0.22;0.12;0.27;0.9000000000000001;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;529556(0.0120), 576313(0.0040);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Prótese;170;01/08/2024;16;1;1;0.15;0.38;0.32;0.2289999999999999;0.244;0.259;0.12;0.16;0.25;0.78125;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;533163(0.0140);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Prótese;170;01/08/2024;17;4;4;0.37;0.11;0.28;0.2289999999999999;0.244;0.259;0.24;0.11;0.3;10.714.285.714.285.700;True;True;0;False;1.0;1.0;2.0;2.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;3.0;568080(1.0000), 561183(0.0080), 555260(0.5240), 525169(0.2580);01/abr
Dental Shopping Tucuruvi;23;Odonto - Prótese;170;01/08/2024;18;1;1;0.41;0.3;0.31;0.2289999999999999;0.244;0.259;0.25;0.41;0.3;0.9677419354838709;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;549575(0.0100);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;01/08/2024;8;1;1;0.28;0.36;0.36;0.2289999999999999;0.244;0.259;0.22;0.24;0.28;0.7777777777777779;True;False;0;True;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;428481(0.0020);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;01/08/2024;9;2;2;0.22;0.23;0.29;0.2289999999999999;0.244;0.259;0.11;0.18;0.21;0.7241379310344828;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;451989(0.4560), 526329(0.0120);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;01/08/2024;10;2;2;0.33;0.43;0.33;0.2289999999999999;0.244;0.259;0.27;0.17;0.18;0.5454545454545454;True;False;0;True;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;377523(0.5220), 89304(0.3320);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;01/08/2024;11;3;3;0.13;0.19;0.21;0.2289999999999999;0.244;0.259;0.09;0.21;0.19;0.9047619047619048;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;575546(0.0000), 539234(0.5540), 275340(0.0020);0 / 3
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;01/08/2024;13;1;1;0.13;0.23;0.2;0.2289999999999999;0.244;0.259;0.14;0.17;0.19;0.95;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;532228(0.7080);01/jan
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;01/08/2024;14;4;4;0.17;0.12;0.27;0.2289999999999999;0.244;0.259;0.16;0.22;0.25;0.9259259259259258;True;True;0;False;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;281264(0.0040), 574760(0.0020), 570516(0.0000), 570516(0.0000);0 / 4
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;01/08/2024;16;3;3;0.15;0.38;0.32;0.2289999999999999;0.244;0.259;0.12;0.16;0.25;0.78125;True;True;0;False;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0;551355(0.9980), 578330(-1.0000), 552013(0.0060);01/mar
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;01/08/2024;17;2;2;0.37;0.11;0.28;0.2289999999999999;0.244;0.259;0.24;0.11;0.3;10.714.285.714.285.700;True;False;0;True;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;526329(0.0120), 569220(1.0000);01/fev
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;01/08/2024;18;2;2;0.41;0.3;0.31;0.2289999999999999;0.244;0.259;0.25;0.41;0.3;0.9677419354838709;True;False;0;True;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;572253(1.0000), 550237(0.5260);01/fev
Dental Shopping Tucuruvi;23;Odonto - Periodontia;169;01/08/2024;8;1;1;0.28;0.36;0.36;0.2289999999999999;0.244;0.259;0.22;0.24;0.28;0.7777777777777779;True;False;0;True;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;550004(0.0020);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Periodontia;169;01/08/2024;9;1;1;0.22;0.23;0.29;0.2289999999999999;0.244;0.259;0.11;0.18;0.21;0.7241379310344828;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;456805(0.3020);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Periodontia;169;01/08/2024;10;1;1;0.33;0.43;0.33;0.2289999999999999;0.244;0.259;0.27;0.17;0.18;0.5454545454545454;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;526606(-1.0000);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Periodontia;169;01/08/2024;15;1;1;0.25;0.11;0.3;0.2289999999999999;0.244;0.259;0.22;0.12;0.27;0.9000000000000001;True;False;0;True;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;578051(-1.0000);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Periodontia;169;01/08/2024;16;2;2;0.15;0.38;0.32;0.2289999999999999;0.244;0.259;0.12;0.16;0.25;0.78125;True;False;0;True;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;559541(0.6280), 559542(0.1640);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;02/08/2024;8;3;3;0.2;0.18;0.27;0.2289999999999999;0.244;0.259;0.15;0.11;0.23;0.8518518518518519;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;2.0;576727(0.0020), 427565(0.6100), 576727(0.0000);0 / 3
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;02/08/2024;9;1;1;0.35;0.54;0.29;0.2289999999999999;0.244;0.259;0.09;0.3;0.17;0.5862068965517242;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;558776(0.5340);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;02/08/2024;10;3;3;0.57;0.68;0.31;0.2289999999999999;0.244;0.259;0.36;0.26;0.32;1.032.258.064.516.120;True;False;0;True;1.0;1.0;2.0;3.0;3.0;2.0;2.0;2.0;3.0;3.0;0.0;0.0;1.0;2.0;2.0;49153(0.0000), 578390(-1.0000), 496542(-1.0000);0 / 3
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;02/08/2024;11;3;3;0.29;0.19;0.26;0.2289999999999999;0.244;0.259;0.3;0.21;0.31;11.923.076.923.076.900;True;False;0;True;0.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0;2.0;527683(0.6580), 331779(0.0000), 578600(-1.0000);01/mar
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;02/08/2024;13;4;4;0.09;0.19;0.24;0.2289999999999999;0.244;0.259;0.1;0.11;0.24;1.0;True;False;0;True;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0;2.0;577681(-1.0000), 572493(0.0000), 278341(0.1780), 578195(-1.0000);0 / 4
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;02/08/2024;14;5;5;0.03;0.32;0.22;0.2289999999999999;0.244;0.259;0.05;0.24;0.23;10.454.545.454.545.400;True;True;0;False;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0;3.0;1.0;1.0;2.0;2.0;2.0;278341(0.1900), 560708(0.0000), 276469(0.0000), 578349(-1.0000), 560708(0.0000);0 / 5
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;02/08/2024;15;2;2;0.0;0.42;0.17;0.0;0.244;0.259;0.0;0.17;0.17;1.0;True;False;0;True;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;554076(0.3860), 577401(0.0000);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;02/08/2024;16;3;3;0.08;0.08;0.22;0.2289999999999999;0.244;0.259;0.08;0.14;0.27;12.272.727.272.727.200;True;False;0;True;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;574692(0.0000), 575554(0.0000), 563713(0.0000);0 / 3
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;02/08/2024;17;2;2;0.12;0.08;0.28;0.2289999999999999;0.244;0.259;0.22;0.14;0.25;0.8928571428571428;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;554094(0.0000), 542710(0.0080);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;02/08/2024;18;3;3;0.38;0.06;0.21;0.2289999999999999;0.244;0.259;0.41;0.11;0.31;14.761.904.761.904.700;True;False;0;True;1.0;1.0;2.0;2.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;2.0;577234(-1.0000), 67953(0.9980), 467989(0.2140);01/mar
Dental Shopping Tucuruvi;23;Odonto - Implantodontia;171;02/08/2024;13;0;0;0.09;0.19;0.24;0.2289999999999999;0.244;0.259;0.1;0.11;0.24;1.0;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Shopping Tucuruvi;23;Odonto - Implantodontia;171;02/08/2024;16;0;0;0.08;0.08;0.22;0.2289999999999999;0.244;0.259;0.08;0.14;0.27;12.272.727.272.727.200;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Shopping Tucuruvi;23;Odonto - Periodontia;169;02/08/2024;8;1;1;0.2;0.18;0.27;0.2289999999999999;0.244;0.259;0.15;0.11;0.23;0.8518518518518519;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;576103(0.0020);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Periodontia;169;02/08/2024;9;1;1;0.35;0.54;0.29;0.2289999999999999;0.244;0.259;0.09;0.3;0.17;0.5862068965517242;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;563916(0.6460);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Periodontia;169;02/08/2024;15;1;1;0.0;0.42;0.17;0.0;0.244;0.259;0.0;0.17;0.17;1.0;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;578473(-1.0000);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Periodontia;169;02/08/2024;17;1;1;0.12;0.08;0.28;0.2289999999999999;0.244;0.259;0.22;0.14;0.25;0.8928571428571428;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;549795(0.3840);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;03/08/2024;8;2;2;0.03;0.0;0.2;0.2289999999999999;0.0;0.259;0.07;0.0;0.21;10.499.999.999.999.900;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;577059(-1.0000), 275502(0.9660);01/fev
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;03/08/2024;10;3;3;0.42;0.0;0.27;0.2289999999999999;0.0;0.259;0.33;0.0;0.26;0.9629629629629629;True;False;0;True;1.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;560164(0.0020), 577129(-1.0000), 558282(0.0020);0 / 3
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;03/08/2024;11;2;2;0.18;0.25;0.25;0.2289999999999999;0.244;0.259;0.19;0.25;0.26;1.04;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;575348(1.0000), 577129(-1.0000);01/fev
Dental Shopping Tucuruvi;23;Odonto - Clínica geral;159;03/08/2024;12;2;2;0.08;0.0;0.25;0.2289999999999999;0.0;0.259;0.1;0.0;0.31;1.24;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;578483(-1.0000), 576187(0.0020);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Periodontia;169;03/08/2024;9;1;1;0.08;0.0;0.29;0.2289999999999999;0.0;0.259;0.1;0.0;0.27;0.9310344827586208;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;569646(0.0060);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Endodontia;168;03/08/2024;8;0;0;0.03;0.0;0.2;0.2289999999999999;0.0;0.259;0.07;0.0;0.21;10.499.999.999.999.900;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Shopping Tucuruvi;23;Odonto - Endodontia;168;03/08/2024;9;0;0;0.08;0.0;0.29;0.2289999999999999;0.0;0.259;0.1;0.0;0.27;0.9310344827586208;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Shopping Tucuruvi;23;Odonto - Endodontia;168;03/08/2024;11;0;0;0.18;0.25;0.25;0.2289999999999999;0.244;0.259;0.19;0.25;0.26;1.04;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Shopping Tucuruvi;23;Odonto - Cirurgia;167;03/08/2024;8;2;2;0.03;0.0;0.2;0.2289999999999999;0.0;0.259;0.07;0.0;0.21;10.499.999.999.999.900;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;572359(0.0000), 420468(0.0640);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Cirurgia;167;03/08/2024;9;1;1;0.08;0.0;0.29;0.2289999999999999;0.0;0.259;0.1;0.0;0.27;0.9310344827586208;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;574172(0.0020);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Cirurgia;167;03/08/2024;10;1;1;0.42;0.0;0.27;0.2289999999999999;0.0;0.259;0.33;0.0;0.26;0.9629629629629629;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;573174(0.0000);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Cirurgia;167;03/08/2024;11;1;1;0.18;0.25;0.25;0.2289999999999999;0.244;0.259;0.19;0.25;0.26;1.04;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;567754(0.9900);01/jan
Dental Shopping Tucuruvi;23;Odonto - Cirurgia;167;03/08/2024;13;2;2;0.27;0.0;0.34;0.2289999999999999;0.0;0.259;0.39;0.0;0.33;0.9705882352941176;True;False;0;True;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;115621(0.0020), 575546(0.0020);0 / 2
Dental Shopping Tucuruvi;23;Odonto - Cirurgia;167;03/08/2024;14;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;558303(0.6340);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Cirurgia;167;03/08/2024;15;1;1;0.0;0.0;0.17;0.0;0.0;0.259;0.0;0.0;0.37;2.176.470.588.235.290;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;471689(0.1120);0 / 1
Dental Shopping Tucuruvi;23;Odonto - Cirurgia;167;03/08/2024;16;1;1;0.0;0.0;0.2;0.0;0.0;0.259;0.0;0.0;0.4;2.0;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;555779(0.6540);01/jan
Dental Tatuapé Espaço Saúde;27;Odonto - Clínica geral;159;29/07/2024;8;1;1;0.52;0.36;0.25;0.273;0.235;0.264;0.2;0.18;0.2;0.8;True;False;0;True;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;562226(1.0000);01/jan
Dental Tatuapé Espaço Saúde;27;Odonto - Clínica geral;159;29/07/2024;9;4;4;0.32;0.22;0.28;0.273;0.235;0.264;0.11;0.27;0.21;0.7499999999999999;True;True;0;False;1.0;1.0;1.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;572884(0.0020), 575705(0.0020), 577497(-1.0000), 577466(-1.0000);0 / 4
Dental Tatuapé Espaço Saúde;27;Odonto - Clínica geral;159;29/07/2024;10;2;2;0.34;0.31;0.22;0.273;0.235;0.264;0.2;0.21;0.16;0.7272727272727273;True;False;0;True;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;549970(0.0040), 577728(0.0000);0 / 2
Dental Tatuapé Espaço Saúde;27;Odonto - Clínica geral;159;29/07/2024;11;4;4;0.42;0.29;0.32;0.273;0.235;0.264;0.37;0.42;0.23;0.71875;True;True;0;False;1.0;1.0;2.0;3.0;3.0;0.0;1.0;2.0;3.0;3.0;1.0;1.0;2.0;2.0;2.0;309937(0.2440), 578391(-1.0000), 576891(-1.0000), 563986(0.0020);0 / 4
Dental Tatuapé Espaço Saúde;27;Odonto - Clínica geral;159;29/07/2024;13;6;6;0.24;0.17;0.26;0.273;0.235;0.264;0.19;0.12;0.17;0.6538461538461539;True;True;0;False;1.0;1.0;2.0;3.0;3.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;2.0;3.0;3.0;578395(-1.0000), 553644(0.9980), 575977(0.0000), 550406(0.0000), 554207(0.1940), 577572(-1.0000);01/jun
